name,comment,time,image
Grab,Author  What was this link for because I could not see any message has this link on it. You may disregard this link sir. What was this link for because I could not see any message has this link on it. You may disregard this link sir. What was this link for because I could not see any message has this link on it. You may disregard this link sir. · Like · ·,1552359747,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Kum Lip Keong,www.grab.com/my/campaigns/madrid-2019 www.grab.com/my/campaigns/madrid-2019 404 | Grab MY  · Like · ·,1552359881,
Grab,Author  From where did you get the link? From where did you get the link? From where did you get the link? · Like · ·,1552360052,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Kum Lip Keong,from the post above... from the post above... from the post above... · Like · ·,1552360274,
Grab,Author  I am sorry but the link is not working. You can just disregard it sir. I am sorry but the link is not working. You can just disregard it sir. I am sorry but the link is not working. You can just disregard it sir. · Like · ·,1552360399,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Kum Lip Keong,okay...thank you :) okay...thank you :) okay...thank you :) :) :) · Like · ·,1552360431,
Grab,Author  👍😊🤞👌🚗 👍😊🤞👌🚗 👍😊🤞👌🚗 👍 👍 😊 😊 🤞 🤞 👌 👌 🚗 🚗 · Like · ·,1552360491,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
,,,
Stephaniey Lee Byun,Btul ke rider skrg ni kne byr rm3 kalo cancel pickup rider ? Btul ke rider skrg ni kne byr rm3 kalo cancel pickup rider ? Btul ke rider skrg ni kne byr rm3 kalo cancel pickup rider ? · Like · ·,1552974027,
Elaine Leong,Why isn’t Grab Pay an option on my app? Why isn’t Grab Pay an option on my app? Why isn’t Grab Pay an option on my app? · Like · ·,1552960107,
Grab,Author  Dear Elaine! We are sorry to know this. Kindly PM us immediately and we will do our best to resolve it for you. Thank you and our sincere apology for the inconvenience caused. Dear Elaine! We are sorry to know this. Kindly PM us immediately and we will do our best to resolve it for you. Thank you and our sincere apology for the inconvenience caused. Dear Elaine! We are sorry to know this. Kindly PM us immediately and we will do our best to resolve it for you. Thank you and our sincere apology for the inconvenience caused. · Like · ·,1552960992,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Janyera Linus,"Hai grab. I do redeem my point but. My point got deducted, and the item that i redeem do not appear in my reward. Why my point got deducted but i cannot use the item that i purchased using my point? It happend 2x. I purchase grab ride rm5 off using my point for 2 times . My point is deducted but when i check in my reward, there is no rm5 off . And i need tu purchase again and the things happend again Hai grab. I do redeem my point but. My point got deducted, and the item that i redeem do not appear in my reward. Why my point got deducted but i cannot use the item that i purchased using my point? It happend 2x. I purchase grab ride rm5 off using my point for 2 times . My point is deducted but when i check in my reward, there is no rm5 off . And i need tu purchase again and the things happend again Hai grab. I do redeem my point but. My point got deducted, and the item that i redeem do not appear in my reward. Why my point got deducted but i cannot use the item that i purchased using my point? It happend 2x. I purchase grab ride rm5 off using my point for 2 times . My point is deducted but when i check in my reward, there is no rm5 off . And i need tu purchase again and the things happend again · Like · ·",1552958511,
Grab,Author  Hi Janyera Linus! Can you PM us with your mobile number for us to check further? Thank you. Hi Janyera Linus! Can you PM us with your mobile number for us to check further? Thank you. Hi Janyera Linus! Can you PM us with your mobile number for us to check further? Thank you. · Like · ·,1552960034,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Mikke von Giraffe,"What’s the point of giving benefits to another credit card top-up... when you still haven’t fix that app problem of iOS users?!?Get your priorities straight, Grab!!! It’s been like such since February!!…See more What’s the point of giving benefits to another credit card top-up... when you still haven’t fix that app problem of iOS users?!?Get your priorities straight, Grab!!! It’s been like such since February!!…See more What’s the point of giving benefits to another credit card top-up... when you still haven’t fix that app problem of iOS users?!?Get your priorities straight, Grab!!! It’s been like such since February!! What’s the point of giving benefits to another credit card top-up... when you still haven’t fix that app problem of iOS users?!? Get your priorities straight, !!! It’s been like such since February!! … · Like · ·",1552999040,
Qayyum Az,"With the recent decision, Grab is doing a taxi drivers a lot of favor.. Hahahaha. Soon there will be no more grab. With the recent decision, Grab is doing a taxi drivers a lot of favor.. Hahahaha. Soon there will be no more grab. With the recent decision, Grab is doing a taxi drivers a lot of favor.. Hahahaha. Soon there will be no more grab. · Like · ·",1552975846,
John Lim,Re you new cancellation policy- do you ppl realise your drivers also regularly cancel on bookings? So we have to wait a minimum 13mins & they don’t get penalised? Drop dead Grab! I am so looking forward to Lyft coming here! This monopoly sucks! Re you new cancellation policy- do you ppl realise your drivers also regularly cancel on bookings? So we have to wait a minimum 13mins & they don’t get penalised? Drop dead Grab! I am so looking forward to Lyft coming here! This monopoly sucks! Re you new cancellation policy- do you ppl realise your drivers also regularly cancel on bookings? So we have to wait a minimum 13mins & they don’t get penalised? Drop dead Grab! I am so looking forward to Lyft coming here! This monopoly sucks! · Like · ·,1552984166,
Kim Ki Wook,"Dear Grab, i just read somewhere that grab will charge passanger if they cancel their ride to be fair to the driver.. in my case which happened so many times when i book and confirmed a ride waiting more than approximated time and suddenly the driver cancelled the ride without informing the requester.. wht is ur clarification on this??? Dear Grab, i just read somewhere that grab will charge passanger if they cancel their ride to be fair to the driver.. in my case which happened so many times when i book and confirmed a ride waiting more than approximated time and suddenly the driver cancelled the ride without informing the requester.. wht is ur clarification on this??? Dear Grab, i just read somewhere that grab will charge passanger if they cancel their ride to be fair to the driver.. in my case which happened so many times when i book and confirmed a ride waiting more than approximated time and suddenly the driver cancelled the ride without informing the requester.. wht is ur clarification on this??? · Like · ·",1552974109,
Cloud Soh Jun Fu,"My account has been blocked for no apparent reason, I have been appealing for several times but there's no useful response. I have not used Grab for years, I have no idea why am I being blocked. My account has been blocked for no apparent reason, I have been appealing for several times but there's no useful response. I have not used Grab for years, I have no idea why am I being blocked. My account has been blocked for no apparent reason, I have been appealing for several times but there's no useful response. I have not used Grab for years, I have no idea why am I being blocked. · Like · ·",1552986447,
